CellNum,cycle_lives,SurfFit_p1,SurfFit_p2,SurfFit_p3,slope_2pt9V,int_2pt9V,slope_2pt9V_corr,int_2pt9V_corr,heatmap_mean_abs,heatmap_mean,heatmap_var,heatmap_mean_abs_corr,heatmap_mean_corr,heatmap_var_corr,DeltaQ_min,DeltaQ_mean,DeltaQ_var,DeltaQ_skew,DeltaQ_kurt,DeltaQ_2V,Q_cycle2,Q_lastcycle,Qmax_minus_Q2,chargetime,Tmax,Tmin,Qlinfit_allcycles_int,Qlinfit_allcycles_slope,Qlinfit_last10cycles_int,Qlinfit_last10cycles_slope,IR_min,IR_cycle2,IR_diff
11,880,-0.000193288712576574,-0.00130637431730733,0.000996696506657273,-0.000183507981588266,0.951984758083204,-0.000183507981588266,0.00425708346950882,0.744160400117541,0.744155395316771,0.180368422528294,0.00111604263775241,-0.000261638405227632,3.06965411534348e-06,-0.0109455078806694,-0.00383173197148188,1.37000003298148e-05,-0.592107423864519,1.85235289896544,-5.30947421746308e-05,1.0709661,1.0766748,0.00572850000000003,10.764334,36.630051,29.769632,8.25934081632695e-05,1.07335541220408,1.43509090909392e-05,1.07598638363636,0.016649306,0.017121186,-6.81150000000005e-05
12,719,-9.98956941325937e-05,-0.00105094483518233,0.00118893391821676,-0.000200166914034128,0.950032514332526,-0.000200166914034127,0.00497044000191136,0.740870497536686,0.740865820910973,0.177849911686113,0.00119515570865925,-0.000314454609841278,4.18465726923056e-06,-0.0115683806366915,-0.00299901609141557,1.70000838233621e-05,-0.809980095726727,2.16287450957221,0.0014264983977359,1.0611236,1.0684544,0.00733080000000008,10.7977056666667,37.039276,29.44138,9.61958775510017e-05,1.06449261330612,3.38309090909468e-05,1.06678104363636,0.016542939,0.017168047,-0.000253296
13,862,-0.000377989305386699,-0.00156429198193245,0.00101792717881747,-0.000232352477960489,0.957352087303712,-0.000232352477960481,0.00520276097540741,0.750479464772594,0.75047544874058,0.183116737799251,0.00132398449236119,-0.000324047338962574,4.27137857503088e-06,-0.0132572857365059,-0.00498451948306845,1.853336000343e-05,-0.516372536908182,1.89380990876374,-0.00098649104511872,1.0811664,1.0870649,0.00589849999999981,10.1131076666667,35.844639,29.582495,7.93030102040708e-05,1.08387136255102,9.41575757581864e-06,1.0865965830303,0.016328048,0.01683085,-1.48190000000027e-05
14,857,-0.000349066227077615,-0.00163914595165046,0.00113493868630925,-0.00023268171652385,0.951954035273591,-0.000232681716523854,0.005127383048807,0.744054942853755,0.74404972802619,0.180793543493954,0.00123498802781241,-0.000314837219379222,3.76668353263893e-06,-0.0120128139464112,-0.00419857992944614,1.71314746999679e-05,-0.608646872075159,1.87375642656724,-0.000154826087645388,1.072052,1.0774972,0.00558229999999993,10.1468806666667,35.385391,29.265972,7.14826020408293e-05,1.07481106663265,5.6351515151904e-06,1.07727542060606,0.016238289,0.016778639,2.21629999999987e-05
15,691,-0.000646077065866068,-0.00294780134401519,0.00160588834489299,-0.000376266446169885,0.932885708212671,-0.000376266446169885,0.00901493022893463,0.732600340785755,0.732597797055872,0.177105769416106,0.00205576258752607,-0.000296816386965726,9.6508323913183e-06,-0.0189490292901565,-0.00779257434499371,4.11390253424809e-05,-0.352107199904181,1.72366475034382,-0.00191397107609848,1.0661705,1.0689219,1.817914,9.95817366666668,35.534519,29.688587,0.00261122525510203,1.03852025357143,-6.94999999999458e-05,1.07236246,0.015845969,0.019886132,-0.003994543
16,788,-0.000525939182431768,-0.00316195559737649,0.00196790791294163,-0.000435448251086554,0.964578055562234,-0.000435448251086561,0.0111452984976657,0.752175891050748,0.752172665569623,0.183625183543084,0.00224286587318158,-1.91386517274579e-05,1.21435640210113e-05,-0.022252753360623,-0.0085880762861905,5.49310094627386e-05,-0.608610172616105,1.97133560452698,-0.00245664292464443,1.0851147,1.0887345,0.00399169999999982,9.92473833333333,36.882931,29.91865,3.02321020408053e-05,1.08788061636735,-3.37715151514799e-05,1.09040445393939,0.016205151,0.016449727,-6.60869999999994e-05
17,534,-0.00223593492748252,-0.00503135889677323,0.00247911963457522,-0.0404134140684639,2.56557877436179,-0.000661679075050535,0.0155739542707055,1.24497072982092,1.24340659275866,14.8832912502431,0.033222222216981,0.0269827976508649,0.653871296205982,-0.0308301350171331,-0.0140291352892795,9.67557075617919e-05,-0.164082112689203,1.93085221477997,-0.00767188570670241,1.07263,1.0709916,0.00309420000000005,9.02111500000002,35.33913,29.698677,-7.04085408163153e-05,1.07521323022449,-0.000133456969696932,1.07770403212121,0.015036267,0.015740737,-0.000580528000000002
18,559,-0.00190720056444031,-0.00443280339355954,0.00276597192058227,-0.0403843104226892,2.58196474452098,-0.000629124317818674,0.0147596145535307,1.255909326479,1.25420619872863,14.8862885645656,0.0318858089343338,0.0261113122951529,0.649029501460732,-0.0327080523631483,-0.013108842064508,0.000108619572530934,-0.513048063838589,2.02428895666853,-0.00571588135793077,1.0824388,1.0834514,0.00348740000000003,8.96470633333334,37.615559,30.062105,-1.22955306122568e-05,1.08466724502041,-6.01309090908683e-05,1.08654685636363,0.014894895,0.015348774,-0.000203807
19,1014,-0.000372021542628431,-0.00184982724876705,0.00101950892359959,-0.000256371456831355,0.962028039238716,-0.000256371456831351,0.00622363962271694,0.750317792629275,0.750313165040196,0.183187989476421,0.00132998975299292,-0.000124345823794401,4.09550756351453e-06,-0.00628996534879656,-0.000758332361104902,1.33321309259863e-05,1.45919061383074,6.00096482650417,-0.000575221524497183,1.0792934,1.0832305,0.00393709999999992,11.4470063333334,35.665379,29.632397,2.48420102040826e-05,1.08201366079592,1.55290909091434e-05,1.08214579636363,0.016472535,0.016937815,-9.14399999999913e-06
20,1017,-0.00052865959232121,-0.00189551165864246,0.00132694164231766,-0.000260633603924979,0.965082256887551,-0.00026063360392497,0.00609001032763178,0.751794273413788,0.751792160321294,0.180128533649116,0.00133604407123753,-0.00032817220664234,4.76754514527768e-06,-0.0146302520821227,-0.00513948914814571,2.45203841687778e-05,-0.691523277484541,1.91989793965634,-0.000857924687062583,1.0745355,1.0785309,0.00420369999999992,12.147216,36.869484,30.30908,4.09484795918399e-05,1.07694337422449,8.34787878791034e-06,1.07808677151515,0.016390581,0.016687831,-4.86200000000131e-06
21,854,-0.000463108567967965,-0.00158911500446232,0.00117271257064685,-0.000238264519105389,0.96989764907491,-0.000238264519105384,0.00541601143614693,0.755385416541844,0.755383729254408,0.180905446159793,0.00115441999264371,-0.000357147085763285,3.67842582753707e-06,-0.0127054657556862,-0.00443564410714326,1.95041439002087e-05,-0.713755029069563,1.93643711111134,-9.44773363551477e-05,1.0752345,1.0793265,0.00433339999999993,12.1301266666667,38.003372,30.416042,4.75862653061192e-05,1.0776476142449,-2.19333333333252e-05,1.08039364666667,0.016397864,0.016699277,-1.12639999999969e-05
22,870,-0.000613129388042985,-0.00285491352015891,0.00156340791539909,-0.000374483047601638,0.979450547354599,-0.000374483047601631,0.00917771120388431,0.760661041682183,0.760658990848956,0.184598838928896,0.00197026818076855,-0.000157427249386715,9.05118865781765e-06,-0.0183811880228892,-0.00780547823676578,3.95994068656237e-05,-0.446499229221771,1.79362325428396,-0.0024282720854143,1.0876514,1.0910344,0.00389480000000009,10.7648196666667,36.451797,30.189548,2.35296530612356e-05,1.0903726024898,7.03030303036241e-06,1.09072470121212,0.016129743,0.016376387,1.28879999999991e-05
23,842,-0.000481772954363808,-0.00234868948759989,0.0014486402151853,-0.000325435817201174,0.971349292221917,-0.000325435817201173,0.00778980630482421,0.755142192979487,0.755140078411208,0.181224099556731,0.00161518080129054,-0.000155086602274393,6.5651504342139e-06,-0.0170961037654446,-0.00655027088133396,3.2838655914104e-05,-0.625249773513146,1.93619811045385,-0.00196315255436574,1.0790461,1.0824821,0.00383620000000007,10.7969853333333,37.510441,30.495707,2.77718163265286e-05,1.08162976746939,1.17012121212702e-05,1.08190198484848,0.015953196,0.016174601,3.1879999999998e-05
24,860,-0.000568310728731783,-0.00252729725250661,0.00134407632608693,-0.000376276769641223,0.968674070578019,-0.000376276769641219,0.00948693593398343,0.752706345769033,0.75270341604663,0.181559561701994,0.00179012150932273,-0.000155001815166588,7.45959043859148e-06,-0.0173667355154563,-0.00693925780117967,3.00922244305476e-05,-0.462896910902682,1.84027117910864,-0.00260568720462317,1.0777475,1.0809796,0.00347299999999984,11.1299073333333,37.637539,30.421293,2.06056734693796e-05,1.08036070146939,-6.01999999996266e-06,1.08126776,0.016467512,0.016742077,6.37710000000007e-05
25,917,-0.000681214563935068,-0.0025636543859158,0.00138899073644343,-0.00036697671987281,0.971176017023485,-0.000366976719872811,0.00880568947535514,0.7544772960146,0.754474188343484,0.182132432901139,0.00178809112659033,-0.000272647306914867,7.35339218158759e-06,-0.0165655053269769,-0.0065347772925765,2.7958358526713e-05,-0.458285412773051,1.84708858446278,-0.00215158688984896,1.0794537,1.0831246,0.00391439999999998,11.1795353333333,35.575653,30.240517,3.07609897959129e-05,1.08213790202041,-1.67345454544987e-05,1.08393038181818,0.016308507,0.016626336,1.78180000000028e-05
26,709,-0.000525931001663985,-0.00253405962033059,0.00156889445911161,-0.000377954323181668,0.975262130177094,-0.000377954323181675,0.00923384029648445,0.757354060995316,0.757352404276869,0.181306578932001,0.00180033497728947,-0.000109323134113937,7.879673033703e-06,-0.0188602284994641,-0.00714622835705416,3.96363322387198e-05,-0.619281571076431,1.95082545300185,-0.00191595124945043,1.0798637,1.0832798,0.00395450000000008,10.1301796666667,36.854065,30.469168,2.28385612244949e-05,1.08268486271429,-2.80006060605606e-05,1.08468509757576,0.015838005,0.016072329,5.84279999999993e-05
27,876,-0.00064619833534555,-0.00275252672353427,0.00139173031347841,-0.000386836302758831,0.98736437906456,-0.000386836302758823,0.00935207084856934,0.765514122766753,0.765509637982189,0.188547889704829,0.00192847855504707,-0.000188448940577908,8.17011661333982e-06,-0.0178452316443266,-0.00703860030358736,3.2699084924559e-05,-0.432914396838827,1.90858978723906,-0.00249280043147171,1.0946392,1.0973709,0.00369419999999998,10.1136726666667,30.761681,29.858406,3.4426938775607e-06,1.09766264302041,-4.73109090908701e-05,1.09973221636363,0.016684072,0.016952254,1.06580000000002e-05
28,731,-0.000844620492557992,-0.00319164396027778,0.00177625320711813,-0.000458046660628717,0.968496577410242,-0.000458046660628717,0.0109770868996569,0.752122268104637,0.752120015352461,0.18068321794226,0.00224707523446446,-0.000269976812081331,1.15435339887522e-05,-0.0216895363196619,-0.00838944941650063,4.84720050364734e-05,-0.501902037525373,1.92030319449226,-0.0027025783221033,1.0778366,1.080977,0.00353789999999998,10.096438,36.224751,30.202829,2.10144897959244e-05,1.08046292938775,-2.58060606060151e-05,1.08226585575757,0.015933495,0.016239462,5.13440000000018e-05
29,757,-0.00101047773986732,-0.00361214819494891,0.00176347421655229,-0.000495026458556476,0.980512995274405,-0.000495026458556457,0.0119337528106146,0.760794991492494,0.760791437680101,0.186739358879594,0.00252696632844238,-0.000312346156741834,1.35511181262648e-05,-0.0219502585695639,-0.0091282687516923,4.81851682360787e-05,-0.307728046706093,1.92593344449884,-0.00374920781053811,1.0924908,1.0958972,0.00403400000000009,10.1464286666667,37.635513,30.212952,1.71975816326487e-05,1.09561216083673,-3.3138787878743e-05,1.09755076484848,0.016214989,0.016591828,-1.72069999999983e-05
30,742,-0.000471576043756396,-0.00233916857572348,0.00106725753864135,-0.000369553921966439,0.945637320814258,-0.000369553921966441,0.00899482442750115,0.740422994145858,0.740418189528573,0.181424334735505,0.0017477112790027,-0.000215825943555858,6.96508697928022e-06,-0.0146866736667834,-0.00476771549839449,2.00314177789335e-05,-0.819303106886508,2.54177268915543,-0.0007525494841365,1.0766174,1.0806258,0.00406750000000011,11.067937,36.420929,29.709148,3.83718163265344e-05,1.07911065318367,3.70193939394344e-05,1.07876203757576,0.016567618,0.0169825,-2.83760000000001e-05
31,703,-0.000688091598297103,-0.002633808101161,0.00149257043489705,-0.000375824151621785,0.95943090357895,-0.000375824151621774,0.00896254371189796,0.745752458426352,0.745747176007191,0.180318985139144,0.00185680762609587,-0.000249976191465313,7.83165058559337e-06,-0.013505993025387,-0.00493666521651223,1.65308460004491e-05,-0.641952721769709,2.32367133507123,-0.00166554523130058,1.0707464,1.0750592,0.00431280000000012,11.051195,35.23975,29.54327,4.18891020408094e-05,1.07336290987755,-2.75575757571691e-06,1.0750832769697,0.016647711,0.017059039,3.24349999999973e-05
32,704,-0.000877131144441406,-0.00313840684976182,0.00160298351523724,-0.000448544874456816,0.970834187134178,-0.000448544874456809,0.0107480379438544,0.753235806121802,0.753233242534225,0.181452646706489,0.00220698312780326,-0.00033072674753629,1.10298362911481e-05,-0.0180134674398333,-0.0071687571350113,2.96847827607004e-05,-0.420327523555119,2.06494963740307,-0.00248779130998855,1.0778315,1.081803,0.00407959999999985,11.5248433333333,34.25808,30.028351,2.83552755102119e-05,1.08074369957143,-4.23999999999621e-05,1.08358998,0.016229769,0.016480684,8.78519999999994e-05
33,648,-0.000748714090124967,-0.00252550187264581,0.00158587843319976,-0.000422605631905982,0.968715473253006,-0.00042260563190598,0.0097813303257825,0.751207803425083,0.751204789327604,0.180638002876921,0.00187864186644551,-0.000387377601080973,8.972451839656e-06,-0.0157942823260198,-0.0052039726469372,2.35616825779146e-05,-0.776717920043549,2.39963312193076,-0.00114389035252271,1.0748194,1.0787735,0.00395410000000007,11.574392,36.381767,29.988958,2.96377959183646e-05,1.07752601934694,-3.35327272726693e-05,1.08003856909091,0.016318144,0.016607935,6.718e-05
34,617,-0.000939884881353273,-0.0039883877914825,0.0020901830826266,-0.000543688734651829,0.960775612321842,-0.000543688734651832,0.0132440211285821,0.744732512337041,0.744729720464831,0.180019906574343,0.00285869008519935,-0.000254393644427561,1.85999481424287e-05,-0.0281861737901273,-0.0109773454255808,7.82964389436506e-05,-0.371032849360714,1.76434499493284,-0.00299905903415176,1.0729513,1.0760677,0.00364650000000011,10.2430666666667,37.295391,30.288816,2.47737142857079e-05,1.07544676302041,-3.18169696969316e-05,1.07764479212121,0.016066672,0.016260354,8.89640000000004e-05
35,625,-0.000799952245291472,-0.00361756258002079,0.00208242158660827,-0.000531254611917569,0.973944138196924,-0.000531254611917561,0.0135640723092171,0.755143871979282,0.755141439616827,0.182481758469368,0.00258259543940449,-0.000114606267328524,1.5897413187581e-05,-0.0260163249155589,-0.010109876554388,7.26170526674427e-05,-0.51999284132723,1.87573136693813,-0.002756329748973,1.0817773,1.0860772,0.00455610000000006,10.258443,37.374561,30.181021,3.95780408163138e-05,1.08476780563265,-1.8573939393913e-05,1.08699016424242,0.016519627,0.016743599,9.15709999999986e-05
36,966,-0.000457690008400157,-0.0017217012736328,0.0009865412270141,-0.000240949780963203,0.968243304224304,-0.000240949780963204,0.00552720548029638,0.755681879541523,0.755678621190341,0.183261494810141,0.00125307066253069,-0.00026845250186354,3.67023163911094e-06,-0.01027902883646,-0.00362317298453526,1.00897648931999e-05,-0.600288851252415,2.11870940814814,-0.00099207097524312,1.0833029,1.0874337,0.0043917,12.0712226666667,38.117531,30.04884,3.24567244897903e-05,1.08632717210204,-8.80484848480438e-06,1.08776560060606,0.016480761,0.016756468,6.6568999999999e-05
37,1051,-0.000481764754726895,-0.00172531165564383,0.000987695896618163,-0.000249045673711174,0.963753276292392,-0.000249045673711168,0.00560760918513614,0.751990784503913,0.75198738844029,0.18240686056034,0.00124458438792388,-0.000253849250138642,3.59002910564445e-06,-0.0101533212355746,-0.00325444689659465,8.45859075977971e-06,-0.807085592142393,2.53456311538855,-0.000843768996938055,1.0789614,1.0834147,0.00454849999999984,12.087368,37.228756,30.021296,3.77187755102043e-05,1.08193838530612,3.75757576363636e-08,1.08325633030303,0.016552322,0.016856873,-9.88999999999851e-07
38,702,-0.000555436805085668,-0.00293119267626814,0.00150026877614716,-0.000444300211105897,0.96799361543394,-0.000444300211105889,0.0110817697092258,0.751927374887478,0.751923422552419,0.182540652516358,0.0021565696470091,-8.42985383937104e-05,1.07072839232807e-05,-0.0202903053838519,-0.00843514705323565,4.34936375221307e-05,-0.397200772474832,1.76308330143244,-0.00303556125635596,1.0798725,1.0841715,0.00445809999999991,11.1710936666667,37.773899,30.125891,3.61996836734662e-05,1.08290957761224,-5.13393939389116e-06,1.08441768424242,0.016511114,0.0167679,0.000103314
39,651,-0.00049029441819507,-0.00291621743481082,0.00169230742860966,-0.00050810574190737,0.956545600389161,-0.000508105741907354,0.0130609066117239,0.741743186755541,0.741740629923987,0.177865269048166,0.00223428721724552,4.30053202200162e-05,1.21615844249282e-05,-0.0205067003570018,-0.00744732413201313,4.09654240143883e-05,-0.569288549840659,2.00341989867158,-0.00196302583721564,1.0682389,1.0708283,0.00343209999999994,11.1708743333333,37.013657,30.051748,5.17247959183006e-06,1.07100432369388,-2.57266666666145e-05,1.07208961333333,0.015904058,0.016111452,0.000127854
40,616,-0.000962667445520913,-0.00424332475443702,0.00188711643771327,-0.000631310310540258,0.968009913187255,-0.000631310310540248,0.0157769329707356,0.750499546164204,0.750493540265674,0.184488492231364,0.00332690059619355,-0.000331619923111349,2.34755865459727e-05,-0.0286749355715259,-0.0122849394336974,8.41498705892362e-05,-0.22772418170845,1.75440584898158,-0.0044786305464779,1.0847682,1.0871128,0.00356239999999985,10.2711043333333,35.784336,29.747217,-4.16029591836158e-06,1.08781632687755,-4.3222424242371e-05,1.08924881030303,0.017142953,0.017436398,0.000152771000000003
41,599,-0.00134842981000978,-0.00470254831561173,0.00229313346092326,-0.000656069211177538,0.965588613302597,-0.000656069211177527,0.0160149335649754,0.749362124233015,0.749358085963773,0.183170939511279,0.0034285670660131,-0.000331854129170908,2.45155641032412e-05,-0.0290846690578175,-0.0122223293024574,8.40206346689512e-05,-0.210870200922993,1.78119893849893,-0.00430018469066007,1.0839558,1.0875126,0.00390430000000008,10.2544653333333,36.666718,29.696999,2.37097653061213e-05,1.08687878691837,-1.57424242423794e-05,1.08828949030303,0.016382927,0.016685704,0.000150384
42,300,-0.00138492237630314,-0.00793727085982899,0.0030987597192152,-0.0011884015507637,0.950811302524159,-0.00109514622984705,0.0295323186523664,0.733086689311306,0.733084143553267,0.17511793445593,0.00776052769086616,-0.000154623540734227,0.000117160970125815,-0.0649795518535365,-0.0299321473835712,0.000466317376929905,-0.0347925771626107,1.84842246364838,-0.0175619710884709,1.0700541,1.0632498,0.00352960000000002,10.2441646666667,33.053284,26.734909,-0.000188700326530622,1.07469542889796,-0.000452848484848446,1.0858621260606,0.016423751,0.017505454,-0.00021299
43,148,-0.00812196422919509,-0.00881291502697473,-0.000184575314665985,-0.000923665217548871,0.905955937064392,-0.000756627726402324,0.020179334210141,0.703810694326577,0.703805879019056,0.175189979618129,0.00764795089273284,-0.000501422917372051,0.000110383909603204,-0.0510308860397196,-0.0249965575931125,0.000214097622798574,0.620684129141855,2.56358044717796,-0.0288305039093433,1.0720705,1.0343227,0.00154589999999999,10.3276573333333,38.370018,27.851921,-0.000809052938775515,1.07727410906122,-0.00110713999999996,1.08922876,0.016267318,0.017582141,-0.000832978999999998
44,438,0.000153737662104738,-0.00221997877826278,0.00131975704491145,-0.000432177411052853,0.963715408332147,-0.000341846933523453,0.0093297783603655,0.749292355886951,0.749287526869399,0.179728327938302,0.00250638555024873,-0.000139784890045472,1.6789541000781e-05,-0.0207044574526419,-0.00763684413399667,4.11212548224007e-05,-0.572287701792127,2.13173481697905,-0.00218900617249607,1.0735391,1.0791321,0.00642829999999983,10.075615,38.491821,28.835936,6.09459489796019e-05,1.07685186246939,-6.38399999999495e-05,1.0820203,0.017209327,0.017894397,-0.000232081999999998
45,335,-0.00173478393608521,-0.00659908894759078,0.00256685996041505,-0.00100624648375037,0.950612487163392,-0.000976586919449271,0.0243273992118843,0.732396752366005,0.732394507235289,0.17541808546126,0.00611101817149369,-0.000569607394134463,7.47197719230786e-05,-0.0411791981511104,-0.0202607631384512,0.000190307305195505,0.0704034512091778,1.7292346690519,-0.0105775002204058,1.0668509,1.0631078,0.00205889999999997,10.135263,39.123096,29.275244,-0.000114531346938792,1.06963322522449,-0.000236595151515085,1.07470405939394,0.015852956,0.016825944,-0.000333824999999999
46,444,-0.00145142292379102,-0.00366496932619425,0.00139251375836774,-0.000569505140721815,0.964934330942168,-0.00056950514072181,0.0118619169461033,0.747848952369273,0.747847519962582,0.178119117062046,0.00329539141316186,-0.00114410461798741,2.40232260914449e-05,-0.0271369396105934,-0.0117208593530112,7.47672978542664e-05,-0.265110377787868,1.97702957971298,-0.00596196512882408,1.0728973,1.0728215,0.00274989999999997,10.124655,37.337486,29.80896,-3.80383469387681e-05,1.07562155212245,-0.000151399999999971,1.08038138,0.015997788,0.016936054,-0.000855160000000001
47,480,-0.00107218519969486,-0.0029182657474073,0.00177029981716651,-0.000465348002761016,0.957224675617219,-0.000465348002761011,0.0105433298505537,0.74390698938193,0.74390494307733,0.177206011337401,0.00239520499774645,-0.000630010238082838,1.40546633866199e-05,-0.021618073343486,-0.00816116145820616,4.62112747441911e-05,-0.565896894393848,2.08146988885997,-0.00250232582412213,1.0680153,1.0725982,0.0050053000000001,10.1628663333333,36.184322,29.224894,5.62476122449001e-05,1.07061770902041,-3.21690909090535e-05,1.07421630363636,0.016727364,0.017180175,-0.000308500999999999
